playlist_name,playlist_id,title,video_id,date,length,nview,nlike,ndislike
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,Diablo 3: Shadow's Mantle Set Dungeon Guide!,t780x7GErc4,2016.1.20,412,16063,242,10
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,Diablo 3: Season 5 - Demon Hunter Journey!,qB0jmz3mdKw,2016.1.17,517,20177,331,11
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,"Diablo 3: Natalya's Demon Hunter Build Guide! Season 3, Patch 2.2.0! (Reaper of Souls)",_YuK18I8v2g,2015.4.26,730,16482,137,9
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,Diablo 3: Season 3 Update - Initial Impressions & Goals! (Commentary & Gameplay),Hm2eAcV8d3c,2015.4.16,552,4783,67,0
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,Diablo 3: Greater Rift 32 FAIL! (Gameplay),7AyQeReGHf0,2015.2.26,1286,3937,72,4
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,Diablo 3: Season 2 Monk Build Guide & How to Gear up to Grind Torment 6 Easy!,8dG6rVG87Wg,2015.2.23,573,22605,202,12
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,Diablo 3: First Look at Patch Notes 2.2.0!,G6DZAZjy6a0,2015.2.20,390,4662,81,0
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,Diablo 3: Season 2 Leveling & Season Goals! (Gameplay),PeKNt3EJ3bw,2015.2.17,780,5056,140,3
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,Let's talk about Diablo 3!,wtapuFDUfWc,2014.12.11,703,4088,97,3
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,Is Diablo 3: Reaper of Souls Worth Buying?,C5_etsfLp7U,2014.9.2,343,19667,134,24
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,Diablo 3: GREATER RIFTS in Patch 2.1! (Reaper of Souls),1czATEReT6s,2014.8.28,1025,4866,84,1
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,Diablo 3: Reaper of Souls Patch Notes 2.1! HUGE Changes!,mVRbj0th5bY,2014.6.17,399,6781,66,2
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,Reaper of Souls Crusader Build Guide For Level 70! (Diablo 3: Reaper of Souls Expansion),l9z-PKfQaAU,2014.5.19,452,24175,275,12
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,Diablo 3: 100% Extra Legendaries For A Week!,XVx74NMYl9E,2014.5.15,82,5552,64,2
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,Diablo 3: Reaper of Souls Patch Notes 2.0.5!,a_yUdrfJSDQ,2014.5.13,485,4651,63,3
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,Reaper of Souls Monk Build Guide For Level 70! (Diablo 3: Reaper of Souls Monk Tutorial),RTqpjj098_c,2014.5.8,576,79972,487,43
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,Reaper of Souls Witch Doctor Build Guide For Level 70! (Diablo 3: Reaper of Souls Expansion),geKhJAIz6Nk,2014.4.24,502,51682,320,35
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,Reaper Of Souls Demon Hunter Build Guide For Level 70! (Diablo 3: Reaper of Souls Expansion),uHbj9kbCv9U,2014.4.13,447,60771,345,27
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,Reaper of Souls Patch: MORE LEGENDARIES! (Diablo 3),6M1bh3pIm_g,2014.4.11,186,6390,51,1
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,Reaper of Souls Barbarian Build Guide For Level 70! (Diablo 3: Reaper of Souls Expansion),fBxL5f6dWBw,2014.4.1,463,85254,484,35
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,Diablo 3: Reaper of Souls Legendary Loot!,OueM8iRxNJc,2014.3.28,1085,238633,495,170
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,Reaper of Souls Wizard Build Guide For Level 70! (Diablo 3: Reaper of Souls Expansion),p0NsS0-a9QM,2014.3.27,340,212752,1428,103
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,Rambling About... DIABLO III: REAPER OF SOULS!,20y9_iEk7ho,2014.3.25,336,4718,48,2
Diablo 3,PLT0hfPWJS6_s0Y3CfStrKJm1BK1_iU7Aw,Diablo 3: Reaper of Souls Expansion Explained!,Y5sOZOlILCQ,2014.3.8,395,6083,156,5
The Wolf Among Us,PLT0hfPWJS6_utPyfC7Q6YMUmm4tC4cm5z,The Wolf Among Us - Episode 1: Faith! (Full Playthrough),t3NC_9r-ZO0,2015.12.18,6403,7423,294,6
The Wolf Among Us,PLT0hfPWJS6_utPyfC7Q6YMUmm4tC4cm5z,The Wolf Among Us - Episode 2: Smoke & Mirrors! (Let's Play),_zTkbYO9rbc,2015.12.29,4992,4221,156,3
The Wolf Among Us,PLT0hfPWJS6_utPyfC7Q6YMUmm4tC4cm5z,The Wolf Among Us - Episode 3: A Crooked Mile!,CkRqgGPPNF8,2016.1.4,4979,3467,151,6
The Wolf Among Us,PLT0hfPWJS6_utPyfC7Q6YMUmm4tC4cm5z,The Wolf Among Us - Episode 4: In Sheep's Clothing!,_6dm0mfh0G0,2016.1.7,4424,3034,118,3
The Wolf Among Us,PLT0hfPWJS6_utPyfC7Q6YMUmm4tC4cm5z,The Wolf Among Us FINAL - Episode 5: Cry Wolf!,mZp-0FPlCg0,2016.1.12,4138,3117,140,5
SOMA,PLT0hfPWJS6_upaYOLFFfBMee1a-uhk2M3,SOMA Playthrough - Part 1! SOMA Gameplay on PC (4K Resolution),ict6xo_W43o,2015.9.23,4906,18889,405,19
SOMA,PLT0hfPWJS6_upaYOLFFfBMee1a-uhk2M3,SOMA Walkthrough - Part 2! SOMA PC Gameplay,QJJeAqXwxRg,2015.10.1,5484,8813,260,6
SOMA,PLT0hfPWJS6_upaYOLFFfBMee1a-uhk2M3,Let's Play SOMA - Part 3! Horror Playthrough (4K Resolution),yT-NEqCJm2M,2015.10.8,7644,7908,166,4
SOMA,PLT0hfPWJS6_upaYOLFFfBMee1a-uhk2M3,SOMA Playthrough - Part 4! SOMA in UHD 4K Resolution,mOtyIBTJlrI,2015.10.18,6490,5825,207,0
SOMA,PLT0hfPWJS6_upaYOLFFfBMee1a-uhk2M3,SOMA Full Gameplay - Part 5! Into the Abyss...,eRx7hOAgXG8,2015.10.25,5652,5308,159,3
SOMA,PLT0hfPWJS6_upaYOLFFfBMee1a-uhk2M3,SOMA - Part 6! The Final Episode,wPvIYuz9riM,2015.10.29,2634,3780,158,3
Tech,PLT0hfPWJS6_v6tlx8uue3AKkTslJuLqsD,Video Editing & Gaming Work Station Set Up Tour!,aGWrUJV-48c,2015.8.29,408,18101,579,4
Tech,PLT0hfPWJS6_v6tlx8uue3AKkTslJuLqsD,YouTube & Livestreaming & Gaming Workstation! (Room Setup Tour),3OEBa_UEHsI,2014.9.25,496,35982,542,25
Tech,PLT0hfPWJS6_v6tlx8uue3AKkTslJuLqsD,"The FULL Video Editing & Livestreaming PC Build! (Intel i7-5820k, DDR4, X99, Haswell-E, NZXT H440)",C4hW1dJeZws,2014.9.24,609,64856,549,34
Tech,PLT0hfPWJS6_v6tlx8uue3AKkTslJuLqsD,Intel X99 Gaming & Video Editing & Livestreaming PC Build: Selecting Components!,0VrDpeeqg-A,2014.9.23,847,50680,485,35
Tech,PLT0hfPWJS6_v6tlx8uue3AKkTslJuLqsD,Should You Buy A 4K UHD Monitor?,GCKHet70gdE,2014.9.4,500,75245,841,93
Films,PLT0hfPWJS6_sN-hztv8ZH3m3UMAtBlDbN,Three Days In California,dOfzBBxjH0c,2015.7.18,115,59898,430,10
Films,PLT0hfPWJS6_sN-hztv8ZH3m3UMAtBlDbN,Trip to Glasgow,QRrzHFo7Jh0,2014.11.12,243,15388,463,2
Pillars of Eternity,PLT0hfPWJS6_vfQf7pPKc9jcB75vR3U5z0,Pillars of Eternity with Lowko - Part 1: The Nature Godlike! (Let's Play in 1440p),ZXwOOVSY_J4,2015.3.24,1489,5921,122,8
Pillars of Eternity,PLT0hfPWJS6_vfQf7pPKc9jcB75vR3U5z0,Pillars of Eternity with Lowko - Part 2: Death Ritual! (Playthrough & Commentary),bj_sGiNeYKU,2015.3.26,1879,2155,50,2
Pillars of Eternity,PLT0hfPWJS6_vfQf7pPKc9jcB75vR3U5z0,Pillars of Eternity with Lowko - Part 3: Hollowborn! (Playthrough & Commentary),DDU2Zwsm0cc,2015.3.27,1285,2132,34,5
Pillars of Eternity,PLT0hfPWJS6_vfQf7pPKc9jcB75vR3U5z0,Pillars of Eternity with Lowko - Part 4: The Watcher! (Gameplay & Commentary),_coU7tWgzXU,2015.3.28,1982,2621,40,0
Pillars of Eternity,PLT0hfPWJS6_vfQf7pPKc9jcB75vR3U5z0,Pillars of Eternity with Lowko - Part 5: Caed Nua! (Gameplay & Roleplaying),ZGHv8IayStk,2015.3.31,1604,2248,22,3
Pillars of Eternity,PLT0hfPWJS6_vfQf7pPKc9jcB75vR3U5z0,Pillars of Eternity with Lowko - Part 6: Spirits & Shadows! (Gameplay in 1440p),kIzLWIV7PD8,2015.4.2,1594,1674,30,1
Pillars of Eternity,PLT0hfPWJS6_vfQf7pPKc9jcB75vR3U5z0,Pillars of Eternity with Lowko - Part 7: The Stronghold! (Gameplay),TPKKlljw_EY,2015.4.8,2259,2264,27,1
